"MAT_ALU_MATRICULA","MAT_TUR_DIS_DISCIPLINA","disciplina","MAT_TUR_ANO","MAT_TUR_PERIODO","MAT_MEDIA_FINAL","EVADIU"
"8262f39208e49be0d7641bc3983a2467",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,6.8,FALSE
"8262f39208e49be0d7641bc3983a2467",1109103,"Cálculo Diferencial e Integral I",2003,2,5.9,FALSE
"8262f39208e49be0d7641bc3983a2467",1411167,"Programação I",2003,2,5.3,FALSE
"8262f39208e49be0d7641bc3983a2467",1411174,"Introdução à Computação",2003,2,8.2,FALSE
"8262f39208e49be0d7641bc3983a2467",1411180,"Laboratório de Programação I",2003,2,5.7,FALSE
"8262f39208e49be0d7641bc3983a2467",1307151,"Leitura e Produção de Textos",2003,2,8.7,FALSE
"455849e80b619ff78de1424b1cca0e91",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,7.7,FALSE
"455849e80b619ff78de1424b1cca0e91",1411167,"Programação I",2003,2,6.3,FALSE
"455849e80b619ff78de1424b1cca0e91",1411174,"Introdução à Computação",2003,2,7.8,FALSE
"455849e80b619ff78de1424b1cca0e91",1411180,"Laboratório de Programação I",2003,2,7.2,FALSE
"455849e80b619ff78de1424b1cca0e91",1307151,"Leitura e Produção de Textos",2003,2,7.4,FALSE
"b202c82a7800af1feb84ede142b7627a",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,7,FALSE
"b202c82a7800af1feb84ede142b7627a",1109103,"Cálculo Diferencial e Integral I",2003,2,6.1,FALSE
"b202c82a7800af1feb84ede142b7627a",1411167,"Programação I",2003,2,8.1,FALSE
"b202c82a7800af1feb84ede142b7627a",1411174,"Introdução à Computação",2003,2,7.4,FALSE
"b202c82a7800af1feb84ede142b7627a",1411180,"Laboratório de Programação I",2003,2,8.1,FALSE
"b202c82a7800af1feb84ede142b7627a",1307151,"Leitura e Produção de Textos",2003,2,7.5,FALSE
"c54fe80ff22a8722759ddbb8b7e0332a",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,5.5,FALSE
"c54fe80ff22a8722759ddbb8b7e0332a",1109103,"Cálculo Diferencial e Integral I",2003,2,2.7,FALSE
"c54fe80ff22a8722759ddbb8b7e0332a",1411167,"Programação I",2003,2,3.6,FALSE
"c54fe80ff22a8722759ddbb8b7e0332a",1411174,"Introdução à Computação",2003,2,7,FALSE
"c54fe80ff22a8722759ddbb8b7e0332a",1411180,"Laboratório de Programação I",2003,2,2.9,FALSE
"c54fe80ff22a8722759ddbb8b7e0332a",1307151,"Leitura e Produção de Textos",2003,2,9.3,FALSE
"f4d18c2fe80e2045fa31b3bbb528e39e",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,7,FALSE
"f4d18c2fe80e2045fa31b3bbb528e39e",1109103,"Cálculo Diferencial e Integral I",2003,2,7.6,FALSE
"f4d18c2fe80e2045fa31b3bbb528e39e",1411167,"Programação I",2003,2,4.5,FALSE
"f4d18c2fe80e2045fa31b3bbb528e39e",1411174,"Introdução à Computação",2003,2,7.5,FALSE
"f4d18c2fe80e2045fa31b3bbb528e39e",1411180,"Laboratório de Programação I",2003,2,7.1,FALSE
"f4d18c2fe80e2045fa31b3bbb528e39e",1307151,"Leitura e Produção de Textos",2003,2,7,FALSE
"3ff126bac989ca8237e9721ee26ce0ae",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,1.3,FALSE
"3ff126bac989ca8237e9721ee26ce0ae",1109103,"Cálculo Diferencial e Integral I",2003,2,0.3,FALSE
"3ff126bac989ca8237e9721ee26ce0ae",1411167,"Programação I",2003,2,0,FALSE
"3ff126bac989ca8237e9721ee26ce0ae",1411174,"Introdução à Computação",2003,2,5.8,FALSE
"3ff126bac989ca8237e9721ee26ce0ae",1411180,"Laboratório de Programação I",2003,2,0.8,FALSE
"3ff126bac989ca8237e9721ee26ce0ae",1307151,"Leitura e Produção de Textos",2003,2,8.5,FALSE
"a36bed85026d3e00f984475e98d35c60",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,2.3,FALSE
"a36bed85026d3e00f984475e98d35c60",1109103,"Cálculo Diferencial e Integral I",2003,2,1,FALSE
"a36bed85026d3e00f984475e98d35c60",1411167,"Programação I",2003,2,5.1,FALSE
"f36f436553e8528d473217f3238a7804",1307151,"Leitura e Produção de Textos",2003,2,7,FALSE
"249485afb66b1f17d5a21a903189692a",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,6.4,FALSE
"249485afb66b1f17d5a21a903189692a",1109103,"Cálculo Diferencial e Integral I",2003,2,1.9,FALSE
"249485afb66b1f17d5a21a903189692a",1411167,"Programação I",2003,2,6,FALSE
"249485afb66b1f17d5a21a903189692a",1411174,"Introdução à Computação",2003,2,5.8,FALSE
"249485afb66b1f17d5a21a903189692a",1307151,"Leitura e Produção de Textos",2003,2,6.5,FALSE
"40a19319b3bfdcefaf6da68874cc8854",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,5,FALSE
"40a19319b3bfdcefaf6da68874cc8854",1109103,"Cálculo Diferencial e Integral I",2003,2,5,FALSE
"40a19319b3bfdcefaf6da68874cc8854",1411167,"Programação I",2003,2,5.9,FALSE
"40a19319b3bfdcefaf6da68874cc8854",1411174,"Introdução à Computação",2003,2,8.2,FALSE
"40a19319b3bfdcefaf6da68874cc8854",1411180,"Laboratório de Programação I",2003,2,7.7,FALSE
"40a19319b3bfdcefaf6da68874cc8854",1307151,"Leitura e Produção de Textos",2003,2,7,FALSE
"8f1f1232b27639960bafce2c17a4a7cf",1109035,"Álgebra Vetorial e Geometria Analítica",2003,2,7,FALSE
"8f1f1232b27639960bafce2c17a4a7cf",1109103,"Cálculo Diferencial e Integral I",2003,2,6.4,FALSE
"8f1f1232b27639960bafce2c17a4a7cf",1411167,"Programação I",2003,2,6,FALSE
"8f1f1232b27639960bafce2c17a4a7cf",1411174,"Introdução à Computação",2003,2,7.6,FALSE
"c9a98a6043921011b825c2799375f3a9",1411180,"Laboratório de Programação I",2003,2,7.8,FALSE
"971499c8d1abafefcbacaa7acbd3a8df",1109103,"Cálculo Diferencial e Integral I",2003,1,8.4,FALSE
"64b26231924166f8e35ebf648c69f121",1109103,"Cálculo Diferencial e Integral I",2003,1,9.5,FALSE
"64b26231924166f8e35ebf648c69f121",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,9.3,FALSE
"e401b0b291d81fc694436d70d0d7f100",1109103,"Cálculo Diferencial e Integral I",2003,1,8.6,FALSE
"463020393547a3dfd2356c2f0acb8aa7",1109103,"Cálculo Diferencial e Integral I",2003,1,7.3,FALSE
"463020393547a3dfd2356c2f0acb8aa7",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.8,FALSE
"14def819975f98e6705cdc3ff23e88a2",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,8.7,FALSE
"14def819975f98e6705cdc3ff23e88a2",1109103,"Cálculo Diferencial e Integral I",2003,1,8.5,FALSE
"7af584107eb30126ee5d127cafa17d92",1109103,"Cálculo Diferencial e Integral I",2003,1,5.6,FALSE
"7af584107eb30126ee5d127cafa17d92",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.5,FALSE
"913949dbb1444e4c54789ec160c3e48e",1109103,"Cálculo Diferencial e Integral I",2003,1,7.8,FALSE
"913949dbb1444e4c54789ec160c3e48e",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,9,FALSE
"913949dbb1444e4c54789ec160c3e48e",1411167,"Programação I",2003,1,9.3,FALSE
"913949dbb1444e4c54789ec160c3e48e",1411174,"Introdução à Computação",2003,1,8.6,FALSE
"913949dbb1444e4c54789ec160c3e48e",1411180,"Laboratório de Programação I",2003,1,9.5,FALSE
"913949dbb1444e4c54789ec160c3e48e",1307151,"Leitura e Produção de Textos",2003,1,7.7,FALSE
"c509eb117908ddc420069e24f14f2f37",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,9.1,FALSE
"c509eb117908ddc420069e24f14f2f37",1411180,"Laboratório de Programação I",2003,1,6,FALSE
"463020393547a3dfd2356c2f0acb8aa7",1411180,"Laboratório de Programação I",2003,1,4.9,FALSE
"e2c50091875b2524b9f8a89cb277383a",1411180,"Laboratório de Programação I",2003,1,8.1,FALSE
"2b0bd1120c9744b2680fd257ca5b4e89",1411180,"Laboratório de Programação I",2003,1,9.9,FALSE
"971499c8d1abafefcbacaa7acbd3a8df",1411167,"Programação I",2003,1,6,FALSE
"971499c8d1abafefcbacaa7acbd3a8df",1411180,"Laboratório de Programação I",2003,1,8.5,FALSE
"971499c8d1abafefcbacaa7acbd3a8df",1411174,"Introdução à Computação",2003,1,9.3,FALSE
"971499c8d1abafefcbacaa7acbd3a8df",1307151,"Leitura e Produção de Textos",2003,1,9.5,FALSE
"971499c8d1abafefcbacaa7acbd3a8df",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,9.2,FALSE
"463020393547a3dfd2356c2f0acb8aa7",1411167,"Programação I",2003,1,4.5,FALSE
"463020393547a3dfd2356c2f0acb8aa7",1411174,"Introdução à Computação",2003,1,7.8,FALSE
"463020393547a3dfd2356c2f0acb8aa7",1307151,"Leitura e Produção de Textos",2003,1,7.1,FALSE
"ce80eab648a32affdd627ee144d3889d",1411167,"Programação I",2003,1,5.6,FALSE
"ce80eab648a32affdd627ee144d3889d",1411180,"Laboratório de Programação I",2003,1,7.1,FALSE
"ce80eab648a32affdd627ee144d3889d",1411174,"Introdução à Computação",2003,1,7.4,FALSE
"ce80eab648a32affdd627ee144d3889d",1109103,"Cálculo Diferencial e Integral I",2003,1,3.5,FALSE
"ce80eab648a32affdd627ee144d3889d",1307151,"Leitura e Produção de Textos",2003,1,7.6,FALSE
"ce80eab648a32affdd627ee144d3889d",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.2,FALSE
"7575228bf9c832412c3f4870a9cce2d8",1411167,"Programação I",2003,1,7.5,FALSE
"7575228bf9c832412c3f4870a9cce2d8",1411180,"Laboratório de Programação I",2003,1,8.8,FALSE
"7575228bf9c832412c3f4870a9cce2d8",1411174,"Introdução à Computação",2003,1,8.8,FALSE
"7575228bf9c832412c3f4870a9cce2d8",1109103,"Cálculo Diferencial e Integral I",2003,1,7.7,FALSE
"7575228bf9c832412c3f4870a9cce2d8",1307151,"Leitura e Produção de Textos",2003,1,8.1,FALSE
"7575228bf9c832412c3f4870a9cce2d8",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.8,FALSE
"e401b0b291d81fc694436d70d0d7f100",1411167,"Programação I",2003,1,7.3,FALSE
"e401b0b291d81fc694436d70d0d7f100",1411180,"Laboratório de Programação I",2003,1,8.8,FALSE
"e401b0b291d81fc694436d70d0d7f100",1411174,"Introdução à Computação",2003,1,8.9,FALSE
"ce21eecc1bdb8df350530d56b50adc4c",1411167,"Programação I",2003,1,9,FALSE
"ce21eecc1bdb8df350530d56b50adc4c",1411180,"Laboratório de Programação I",2003,1,8.4,FALSE
"ce21eecc1bdb8df350530d56b50adc4c",1411174,"Introdução à Computação",2003,1,8.9,FALSE
"ce21eecc1bdb8df350530d56b50adc4c",1109103,"Cálculo Diferencial e Integral I",2003,1,7.5,FALSE
"ce21eecc1bdb8df350530d56b50adc4c",1307151,"Leitura e Produção de Textos",2003,1,8.8,FALSE
"ce21eecc1bdb8df350530d56b50adc4c",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,9.5,FALSE
"7af584107eb30126ee5d127cafa17d92",1411167,"Programação I",2003,1,8,FALSE
"7af584107eb30126ee5d127cafa17d92",1411180,"Laboratório de Programação I",2003,1,8.7,FALSE
"7af584107eb30126ee5d127cafa17d92",1411174,"Introdução à Computação",2003,1,8.4,FALSE
"7af584107eb30126ee5d127cafa17d92",1307151,"Leitura e Produção de Textos",2003,1,9.1,FALSE
"106c2f723add59a759a89da68a324b44",1411167,"Programação I",2003,1,6.6,FALSE
"106c2f723add59a759a89da68a324b44",1411180,"Laboratório de Programação I",2003,1,9.1,FALSE
"106c2f723add59a759a89da68a324b44",1411174,"Introdução à Computação",2003,1,9.3,FALSE
"106c2f723add59a759a89da68a324b44",1109103,"Cálculo Diferencial e Integral I",2003,1,7.1,FALSE
"106c2f723add59a759a89da68a324b44",1307151,"Leitura e Produção de Textos",2003,1,8.5,FALSE
"106c2f723add59a759a89da68a324b44",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.6,FALSE
"bc3a327b6f8652086c1b17bdb829f67c",1411167,"Programação I",2003,1,7,FALSE
"bc3a327b6f8652086c1b17bdb829f67c",1411180,"Laboratório de Programação I",2003,1,9.5,FALSE
"bc3a327b6f8652086c1b17bdb829f67c",1411174,"Introdução à Computação",2003,1,9.1,FALSE
"d81592a95386c6c77f3648ca8510ca5f",1411167,"Programação I",2003,1,6.4,FALSE
"d81592a95386c6c77f3648ca8510ca5f",1411180,"Laboratório de Programação I",2003,1,7.4,FALSE
"d81592a95386c6c77f3648ca8510ca5f",1411174,"Introdução à Computação",2003,1,7.7,FALSE
"d81592a95386c6c77f3648ca8510ca5f",1109103,"Cálculo Diferencial e Integral I",2003,1,6.4,FALSE
"d81592a95386c6c77f3648ca8510ca5f",1307151,"Leitura e Produção de Textos",2003,1,7,FALSE
"d81592a95386c6c77f3648ca8510ca5f",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.2,FALSE
"835eca441387de624f4b4a5d32da2ad7",1411167,"Programação I",2003,1,7.5,FALSE
"835eca441387de624f4b4a5d32da2ad7",1411180,"Laboratório de Programação I",2003,1,8,FALSE
"835eca441387de624f4b4a5d32da2ad7",1411174,"Introdução à Computação",2003,1,9.1,FALSE
"835eca441387de624f4b4a5d32da2ad7",1109103,"Cálculo Diferencial e Integral I",2003,1,8,FALSE
"835eca441387de624f4b4a5d32da2ad7",1307151,"Leitura e Produção de Textos",2003,1,9.5,FALSE
"835eca441387de624f4b4a5d32da2ad7",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,8.5,FALSE
"4e3ac5fa3b6fbe69cdc57ae8c8347ff3",1411167,"Programação I",2003,1,7.6,FALSE
"4e3ac5fa3b6fbe69cdc57ae8c8347ff3",1411180,"Laboratório de Programação I",2003,1,8.6,FALSE
"4e3ac5fa3b6fbe69cdc57ae8c8347ff3",1411174,"Introdução à Computação",2003,1,9,FALSE
"4e3ac5fa3b6fbe69cdc57ae8c8347ff3",1109103,"Cálculo Diferencial e Integral I",2003,1,7,FALSE
"4e3ac5fa3b6fbe69cdc57ae8c8347ff3",1307151,"Leitura e Produção de Textos",2003,1,7,FALSE
"4e3ac5fa3b6fbe69cdc57ae8c8347ff3",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,8,FALSE
"d22cae7c5abc8f0fd030bf286a12d35e",1411167,"Programação I",2003,1,8.1,FALSE
"d22cae7c5abc8f0fd030bf286a12d35e",1411180,"Laboratório de Programação I",2003,1,9,FALSE
"d22cae7c5abc8f0fd030bf286a12d35e",1411174,"Introdução à Computação",2003,1,8.6,FALSE
"d22cae7c5abc8f0fd030bf286a12d35e",1109103,"Cálculo Diferencial e Integral I",2003,1,6.5,FALSE
"d22cae7c5abc8f0fd030bf286a12d35e",1307151,"Leitura e Produção de Textos",2003,1,8.6,FALSE
"d22cae7c5abc8f0fd030bf286a12d35e",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7,FALSE
"7951a3b8380b10f2a1ce5dd5263a5d34",1411167,"Programação I",2003,1,8,FALSE
"7951a3b8380b10f2a1ce5dd5263a5d34",1411180,"Laboratório de Programação I",2003,1,8.3,FALSE
"7951a3b8380b10f2a1ce5dd5263a5d34",1411174,"Introdução à Computação",2003,1,7.9,FALSE
"7951a3b8380b10f2a1ce5dd5263a5d34",1109103,"Cálculo Diferencial e Integral I",2003,1,7.2,FALSE
"7951a3b8380b10f2a1ce5dd5263a5d34",1307151,"Leitura e Produção de Textos",2003,1,7.3,FALSE
"7951a3b8380b10f2a1ce5dd5263a5d34",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.3,FALSE
"d21850ac3de66326c3f91e52a82e07a7",1411167,"Programação I",2003,1,7,FALSE
"d21850ac3de66326c3f91e52a82e07a7",1411180,"Laboratório de Programação I",2003,1,7.9,FALSE
"d21850ac3de66326c3f91e52a82e07a7",1411174,"Introdução à Computação",2003,1,8.5,FALSE
"d21850ac3de66326c3f91e52a82e07a7",1109103,"Cálculo Diferencial e Integral I",2003,1,4.3,FALSE
"d21850ac3de66326c3f91e52a82e07a7",1307151,"Leitura e Produção de Textos",2003,1,9.2,FALSE
"d21850ac3de66326c3f91e52a82e07a7",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,5.4,FALSE
"e401b0b291d81fc694436d70d0d7f100",1307151,"Leitura e Produção de Textos",2003,1,9,FALSE
"e401b0b291d81fc694436d70d0d7f100",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.2,FALSE
"ddd3ca86b76c88efe1a29051e67e8896",1411167,"Programação I",2003,1,7,FALSE
"ddd3ca86b76c88efe1a29051e67e8896",1411180,"Laboratório de Programação I",2003,1,7.4,FALSE
"ddd3ca86b76c88efe1a29051e67e8896",1411174,"Introdução à Computação",2003,1,8.9,FALSE
"ddd3ca86b76c88efe1a29051e67e8896",1109103,"Cálculo Diferencial e Integral I",2003,1,5.1,FALSE
"ddd3ca86b76c88efe1a29051e67e8896",1307151,"Leitura e Produção de Textos",2003,1,8.5,FALSE
"ddd3ca86b76c88efe1a29051e67e8896",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.3,FALSE
"8c163f995992a3e23d36d5f5541b3ef7",1411167,"Programação I",2003,1,7,FALSE
"8c163f995992a3e23d36d5f5541b3ef7",1411180,"Laboratório de Programação I",2003,1,6.1,FALSE
"8c163f995992a3e23d36d5f5541b3ef7",1411174,"Introdução à Computação",2003,1,9.1,FALSE
"8c163f995992a3e23d36d5f5541b3ef7",1109103,"Cálculo Diferencial e Integral I",2003,1,7,FALSE
"8c163f995992a3e23d36d5f5541b3ef7",1307151,"Leitura e Produção de Textos",2003,1,8.8,FALSE
"8c163f995992a3e23d36d5f5541b3ef7",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.8,FALSE
"14def819975f98e6705cdc3ff23e88a2",1411167,"Programação I",2003,1,6.3,FALSE
"14def819975f98e6705cdc3ff23e88a2",1411180,"Laboratório de Programação I",2003,1,8.2,FALSE
"14def819975f98e6705cdc3ff23e88a2",1411174,"Introdução à Computação",2003,1,9.6,FALSE
"14def819975f98e6705cdc3ff23e88a2",1307151,"Leitura e Produção de Textos",2003,1,8,FALSE
"64b26231924166f8e35ebf648c69f121",1411167,"Programação I",2003,1,NA,FALSE
"64b26231924166f8e35ebf648c69f121",1411180,"Laboratório de Programação I",2003,1,NA,FALSE
"64b26231924166f8e35ebf648c69f121",1411174,"Introdução à Computação",2003,1,NA,FALSE
"64b26231924166f8e35ebf648c69f121",1307151,"Leitura e Produção de Textos",2003,1,NA,FALSE
"41dd43fbba47224571aac7e704da4640",1411167,"Programação I",2003,1,8,FALSE
"41dd43fbba47224571aac7e704da4640",1411180,"Laboratório de Programação I",2003,1,8.8,FALSE
"41dd43fbba47224571aac7e704da4640",1411174,"Introdução à Computação",2003,1,9.5,FALSE
"41dd43fbba47224571aac7e704da4640",1109103,"Cálculo Diferencial e Integral I",2003,1,7.7,FALSE
"41dd43fbba47224571aac7e704da4640",1307151,"Leitura e Produção de Textos",2003,1,8.3,FALSE
"41dd43fbba47224571aac7e704da4640",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.8,FALSE
"26e7284aac2364adfe41e0d96a1025d1",1411167,"Programação I",2003,1,7,FALSE
"26e7284aac2364adfe41e0d96a1025d1",1411180,"Laboratório de Programação I",2003,1,7.6,FALSE
"26e7284aac2364adfe41e0d96a1025d1",1411174,"Introdução à Computação",2003,1,8.6,FALSE
"26e7284aac2364adfe41e0d96a1025d1",1109103,"Cálculo Diferencial e Integral I",2003,1,5.4,FALSE
"26e7284aac2364adfe41e0d96a1025d1",1307151,"Leitura e Produção de Textos",2003,1,9,FALSE
"26e7284aac2364adfe41e0d96a1025d1",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7,FALSE
"bc3a327b6f8652086c1b17bdb829f67c",1109103,"Cálculo Diferencial e Integral I",2003,1,8.7,FALSE
"bc3a327b6f8652086c1b17bdb829f67c",1307151,"Leitura e Produção de Textos",2003,1,8.8,FALSE
"bc3a327b6f8652086c1b17bdb829f67c",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,8.5,FALSE
"2088bf7dd1e3216b52b8565ee44dc882",1109103,"Cálculo Diferencial e Integral I",2003,1,3.6,FALSE
"2088bf7dd1e3216b52b8565ee44dc882",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7,FALSE
"a05e31c66788743d4e744e9cbdbf8094",1411167,"Programação I",2003,1,8.6,FALSE
"a05e31c66788743d4e744e9cbdbf8094",1411180,"Laboratório de Programação I",2003,1,8.9,FALSE
"a05e31c66788743d4e744e9cbdbf8094",1411174,"Introdução à Computação",2003,1,9.3,FALSE
"a05e31c66788743d4e744e9cbdbf8094",1109103,"Cálculo Diferencial e Integral I",2003,1,8.7,FALSE
"a05e31c66788743d4e744e9cbdbf8094",1307151,"Leitura e Produção de Textos",2003,1,9.5,FALSE
"a05e31c66788743d4e744e9cbdbf8094",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,9.5,FALSE
"2b0bd1120c9744b2680fd257ca5b4e89",1411167,"Programação I",2003,1,9.8,FALSE
"2b0bd1120c9744b2680fd257ca5b4e89",1411174,"Introdução à Computação",2003,1,8.8,FALSE
"2b0bd1120c9744b2680fd257ca5b4e89",1109103,"Cálculo Diferencial e Integral I",2003,1,9.3,FALSE
"2b0bd1120c9744b2680fd257ca5b4e89",1307151,"Leitura e Produção de Textos",2003,1,7.8,FALSE
"2b0bd1120c9744b2680fd257ca5b4e89",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,9.7,FALSE
"e2c50091875b2524b9f8a89cb277383a",1411167,"Programação I",2003,1,7.2,FALSE
"e2c50091875b2524b9f8a89cb277383a",1411174,"Introdução à Computação",2003,1,7.7,FALSE
"e2c50091875b2524b9f8a89cb277383a",1109103,"Cálculo Diferencial e Integral I",2003,1,4.1,FALSE
"e2c50091875b2524b9f8a89cb277383a",1307151,"Leitura e Produção de Textos",2003,1,7,FALSE
"e2c50091875b2524b9f8a89cb277383a",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,5,FALSE
"f8c13863739cb3906d0cb986ebc397b2",1411167,"Programação I",2003,1,7,FALSE
"f8c13863739cb3906d0cb986ebc397b2",1411180,"Laboratório de Programação I",2003,1,6.5,FALSE
"f8c13863739cb3906d0cb986ebc397b2",1411174,"Introdução à Computação",2003,1,8.1,FALSE
"f8c13863739cb3906d0cb986ebc397b2",1109103,"Cálculo Diferencial e Integral I",2003,1,7,FALSE
"f8c13863739cb3906d0cb986ebc397b2",1307151,"Leitura e Produção de Textos",2003,1,7.7,FALSE
"f8c13863739cb3906d0cb986ebc397b2",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.3,FALSE
"1cd60fc99a0b375eca154a112d2654b8",1411167,"Programação I",2003,1,7,FALSE
"1cd60fc99a0b375eca154a112d2654b8",1411180,"Laboratório de Programação I",2003,1,7,FALSE
"1cd60fc99a0b375eca154a112d2654b8",1411174,"Introdução à Computação",2003,1,8.4,FALSE
"1cd60fc99a0b375eca154a112d2654b8",1109103,"Cálculo Diferencial e Integral I",2003,1,4.6,FALSE
"1cd60fc99a0b375eca154a112d2654b8",1307151,"Leitura e Produção de Textos",2003,1,9,FALSE
"1cd60fc99a0b375eca154a112d2654b8",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,7.3,FALSE
"6488828488d3bc6c542121ac414a57b4",1411167,"Programação I",2003,1,6.3,FALSE
"6488828488d3bc6c542121ac414a57b4",1411180,"Laboratório de Programação I",2003,1,8.2,FALSE
"6488828488d3bc6c542121ac414a57b4",1411174,"Introdução à Computação",2003,1,8.1,FALSE
"6488828488d3bc6c542121ac414a57b4",1109103,"Cálculo Diferencial e Integral I",2003,1,7,FALSE
"6488828488d3bc6c542121ac414a57b4",1307151,"Leitura e Produção de Textos",2003,1,7.8,FALSE
"6488828488d3bc6c542121ac414a57b4",1109035,"Álgebra Vetorial e Geometria Analítica",2003,1,6.7,FALSE
"0a622c0d13d7fe04667e0243b963be63",1411167,"Programação I",2003,1,7.3,FALSE
"0a622c0d13d7fe04667e0243b963be63",1411180,"Laboratório de Programação I",2003,1,7.9,FALSE
"0a622c0d13d7fe04667e0243b963be63",1411174,"Introdução à Computação",2003,1,7.7,FALSE
"0a622c0d13d7fe04667e0243b963be63",1109103,"Cálculo Diferencial e Integral I",2003,1,7,FALSE
"0a622c0d13d7fe04667e0243b963be63",1307151,"Leitura e Produção de Textos",2003,1,8.5,FALSE
