"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,9.2
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411191,"Interconexão de Redes de Computadores",4,9.2
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411192,"Sistemas Operacionais",4,9.2
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411194,"Banco de Dados II",4,9
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1305219,"Direito e Cidadania",4,9.5
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411189,"Compiladores",4,9
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411196,"Inteligência Artificial I",4,7.9
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1305220,"Informática e Sociedade",2,9
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,9.5
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411185,"Projeto em Computação I",4,9
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411188,"Métodos e Software Numéricos",4,7.7
"5480f9cf5948df3afa59c04e8ce0787e",2007,1,1411186,"Projeto em Computação II",6,9.7
"7206aa0386a13027f7bf3b660735578d",2008,2,1109103,"Cálculo Diferencial e Integral I",4,2.2
"7206aa0386a13027f7bf3b660735578d",2008,2,1411168,"Programação II",4,7
"7206aa0386a13027f7bf3b660735578d",2008,2,1411181,"Laboratório de Programação II",4,7.3
"7206aa0386a13027f7bf3b660735578d",2008,2,1109113,"Matemática Discreta",4,NA
"7206aa0386a13027f7bf3b660735578d",2008,2,1411170,"Teoria dos Grafos",2,5.6
"7206aa0386a13027f7bf3b660735578d",2008,2,1411180,"Laboratório de Programação I",4,8.3
"7206aa0386a13027f7bf3b660735578d",2008,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.4
"7206aa0386a13027f7bf3b660735578d",2008,2,1109103,"Cálculo Diferencial e Integral I",4,0.8
"7206aa0386a13027f7bf3b660735578d",2008,2,1411167,"Programação I",4,7
"7206aa0386a13027f7bf3b660735578d",2008,2,1411174,"Introdução à Computação",4,8.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1307151,"Leitura e Produção de Textos",4,7.7
"7206aa0386a13027f7bf3b660735578d",2008,2,1109113,"Matemática Discreta",4,6.7
"7206aa0386a13027f7bf3b660735578d",2008,2,1411172,"Estrutura de Dados e Algoritmos",4,5.8
"7206aa0386a13027f7bf3b660735578d",2008,2,1411176,"Gerência da Informação",4,8
"7206aa0386a13027f7bf3b660735578d",2008,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7
"7206aa0386a13027f7bf3b660735578d",2008,2,1411171,"Teoria da Computação",4,2.7
"7206aa0386a13027f7bf3b660735578d",2008,2,1411178,"Sistemas de Informação I",4,9.1
"7206aa0386a13027f7bf3b660735578d",2008,2,1109103,"Cálculo Diferencial e Integral I",4,7.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1108089,"Fundamentos de Física Clássica",4,5.4
"7206aa0386a13027f7bf3b660735578d",2008,2,1114107,"Probabilidade e Estatistica",4,3.3
"7206aa0386a13027f7bf3b660735578d",2008,2,1411193,"Banco de Dados I",4,7.2
"7206aa0386a13027f7bf3b660735578d",2008,2,1411195,"Sistemas de Informação II",4,7.3
"7206aa0386a13027f7bf3b660735578d",2008,2,1305219,"Direito e Cidadania",4,8.2
"7206aa0386a13027f7bf3b660735578d",2008,2,1108090,"Fundamentos de Física Moderna",4,6.1
"7206aa0386a13027f7bf3b660735578d",2008,2,1411171,"Teoria da Computação",4,6.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1411194,"Banco de Dados II",4,7.4
"7206aa0386a13027f7bf3b660735578d",2008,2,1114107,"Probabilidade e Estatistica",4,7
"7206aa0386a13027f7bf3b660735578d",2008,2,1114114,"Métodos Estatisticos",4,2.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1411169,"Paradigmas de Ling. de Programação",4,5.3
"7206aa0386a13027f7bf3b660735578d",2008,2,1411173,"Lógica Matemática",4,6.4
"7206aa0386a13027f7bf3b660735578d",2008,2,1411175,"Org. e Arquitetura de Computadores I",4,8.2
"7206aa0386a13027f7bf3b660735578d",2008,2,1411177,"Engenharia de Software I",4,8.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.3
"7206aa0386a13027f7bf3b660735578d",2008,2,1411183,"Laboratório de Engenharia de Software",2,8.2
"7206aa0386a13027f7bf3b660735578d",2008,2,1411192,"Sistemas Operacionais",4,6
"7206aa0386a13027f7bf3b660735578d",2008,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.7
"7206aa0386a13027f7bf3b660735578d",2008,2,1411190,"Redes de Computadores",4,7.8
"7206aa0386a13027f7bf3b660735578d",2008,2,1305218,"Métodologia Científica",4,9.2
"7206aa0386a13027f7bf3b660735578d",2008,2,1114114,"Métodos Estatisticos",4,7.9
"7206aa0386a13027f7bf3b660735578d",2008,2,1411187,"Análise e Técnica de Algoritmos",4,0
"7206aa0386a13027f7bf3b660735578d",2008,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,8.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1411191,"Interconexão de Redes de Computadores",4,8.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1411185,"Projeto em Computação I",4,7.6
"7206aa0386a13027f7bf3b660735578d",2008,2,1411187,"Análise e Técnica de Algoritmos",4,5
"7206aa0386a13027f7bf3b660735578d",2008,2,1411189,"Compiladores",4,7.3
"7206aa0386a13027f7bf3b660735578d",2008,2,1305220,"Informática e Sociedade",2,8.5
"7206aa0386a13027f7bf3b660735578d",2008,2,1411186,"Projeto em Computação II",6,5.8
"7206aa0386a13027f7bf3b660735578d",2008,2,1411188,"Métodos e Software Numéricos",4,5.1
"7206aa0386a13027f7bf3b660735578d",2008,2,1411196,"Inteligência Artificial I",4,7
"404237d8c8aae9090be777a671a8352f",2007,1,1109113,"Matemática Discreta",4,7.3
"404237d8c8aae9090be777a671a8352f",2007,1,1108090,"Fundamentos de Física Moderna",4,8.3
"404237d8c8aae9090be777a671a8352f",2007,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.8
"404237d8c8aae9090be777a671a8352f",2007,1,1411176,"Gerência da Informação",4,7.8
"404237d8c8aae9090be777a671a8352f",2007,1,1114107,"Probabilidade e Estatistica",4,4.1
"404237d8c8aae9090be777a671a8352f",2007,1,1411172,"Estrutura de Dados e Algoritmos",4,5.1
"404237d8c8aae9090be777a671a8352f",2007,1,1411170,"Teoria dos Grafos",2,6.2
"404237d8c8aae9090be777a671a8352f",2007,1,1411168,"Programação II",4,5
"404237d8c8aae9090be777a671a8352f",2007,1,1109113,"Matemática Discreta",4,2.6
"404237d8c8aae9090be777a671a8352f",2007,1,1411181,"Laboratório de Programação II",4,7
"404237d8c8aae9090be777a671a8352f",2007,1,1305218,"Métodologia Científica",4,8.3
"404237d8c8aae9090be777a671a8352f",2007,1,1108089,"Fundamentos de Física Clássica",4,5
"404237d8c8aae9090be777a671a8352f",2007,1,1411167,"Programação I",4,7.3
"404237d8c8aae9090be777a671a8352f",2007,1,1411180,"Laboratório de Programação I",4,7.9
"404237d8c8aae9090be777a671a8352f",2007,1,1411174,"Introdução à Computação",4,7.7
"404237d8c8aae9090be777a671a8352f",2007,1,1109103,"Cálculo Diferencial e Integral I",4,7
"404237d8c8aae9090be777a671a8352f",2007,1,1307151,"Leitura e Produção de Textos",4,8.5
"404237d8c8aae9090be777a671a8352f",2007,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.9
"404237d8c8aae9090be777a671a8352f",2007,1,1109049,"Álgebra Linear I",4,5.2
"404237d8c8aae9090be777a671a8352f",2007,1,1114107,"Probabilidade e Estatistica",4,7.7
"404237d8c8aae9090be777a671a8352f",2007,1,1411171,"Teoria da Computação",4,8.9
"404237d8c8aae9090be777a671a8352f",2007,1,1411175,"Org. e Arquitetura de Computadores I",4,7.7
"404237d8c8aae9090be777a671a8352f",2007,1,1411178,"Sistemas de Informação I",4,7.9
"404237d8c8aae9090be777a671a8352f",2007,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.9
"404237d8c8aae9090be777a671a8352f",2007,1,1411183,"Laboratório de Engenharia de Software",2,7.8
"404237d8c8aae9090be777a671a8352f",2007,1,1411187,"Análise e Técnica de Algoritmos",4,7
"404237d8c8aae9090be777a671a8352f",2007,1,1411192,"Sistemas Operacionais",4,7
"404237d8c8aae9090be777a671a8352f",2007,1,1411194,"Banco de Dados II",4,6.1
"404237d8c8aae9090be777a671a8352f",2007,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8
"404237d8c8aae9090be777a671a8352f",2007,1,1305219,"Direito e Cidadania",4,8
"404237d8c8aae9090be777a671a8352f",2007,1,1305220,"Informática e Sociedade",2,8.5
"404237d8c8aae9090be777a671a8352f",2007,1,1114114,"Métodos Estatisticos",4,5
"404237d8c8aae9090be777a671a8352f",2007,1,1411169,"Paradigmas de Ling. de Programação",4,8.7
"404237d8c8aae9090be777a671a8352f",2007,1,1411173,"Lógica Matemática",4,6
"404237d8c8aae9090be777a671a8352f",2007,1,1411177,"Engenharia de Software I",4,7.5
"404237d8c8aae9090be777a671a8352f",2007,1,1411190,"Redes de Computadores",4,7
"404237d8c8aae9090be777a671a8352f",2007,1,1411193,"Banco de Dados I",4,7.6
"404237d8c8aae9090be777a671a8352f",2007,1,1411195,"Sistemas de Informação II",4,7.5
"404237d8c8aae9090be777a671a8352f",2007,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,8.7
"404237d8c8aae9090be777a671a8352f",2007,1,1411185,"Projeto em Computação I",4,8.3
"404237d8c8aae9090be777a671a8352f",2007,1,1411188,"Métodos e Software Numéricos",4,7
"404237d8c8aae9090be777a671a8352f",2007,1,1411191,"Interconexão de Redes de Computadores",4,8.7
"404237d8c8aae9090be777a671a8352f",2007,1,1411196,"Inteligência Artificial I",4,7.5
"404237d8c8aae9090be777a671a8352f",2007,1,1411186,"Projeto em Computação II",6,8.2
"404237d8c8aae9090be777a671a8352f",2007,1,1411189,"Compiladores",4,4.3
"404237d8c8aae9090be777a671a8352f",2007,1,1411189,"Compiladores",4,7.4
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1108089,"Fundamentos de Física Clássica",4,6
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411171,"Teoria da Computação",4,6.7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411172,"Estrutura de Dados e Algoritmos",4,5.3
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411176,"Gerência da Informação",4,7.7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411181,"Laboratório de Programação II",4,7.7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411170,"Teoria dos Grafos",2,5.3
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1109103,"Cálculo Diferencial e Integral I",4,7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1109113,"Matemática Discreta",4,6.2
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1305218,"Métodologia Científica",4,7.5
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411168,"Programação II",4,7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411167,"Programação I",4,7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411180,"Laboratório de Programação I",4,7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411174,"Introdução à Computação",4,8.4
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1109103,"Cálculo Diferencial e Integral I",4,4.6
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1307151,"Leitura e Produção de Textos",4,9
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.3
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411173,"Lógica Matemática",4,7.7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411178,"Sistemas de Informação I",4,7.5
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411169,"Paradigmas de Ling. de Programação",4,6.9
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1114107,"Probabilidade e Estatistica",4,6.1
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1108090,"Fundamentos de Física Moderna",4,7.3
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411183,"Laboratório de Engenharia de Software",2,8.7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411187,"Análise e Técnica de Algoritmos",4,5
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411190,"Redes de Computadores",4,6.7
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411192,"Sistemas Operacionais",4,6.5
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1305220,"Informática e Sociedade",2,8.8
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1114114,"Métodos Estatisticos",4,5.2
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411175,"Org. e Arquitetura de Computadores I",4,7.4
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411177,"Engenharia de Software I",4,7.9
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.4
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411193,"Banco de Dados I",4,7.4
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411195,"Sistemas de Informação II",4,7.6
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,8.3
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411191,"Interconexão de Redes de Computadores",4,8.3
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411194,"Banco de Dados II",4,7.2
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411196,"Inteligência Artificial I",4,7.1
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1305219,"Direito e Cidadania",4,8
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411185,"Projeto em Computação I",4,9.3
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411188,"Métodos e Software Numéricos",4,8.2
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411189,"Compiladores",4,5
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411186,"Projeto em Computação II",6,9.5
"755fdfd2b74a091f69c76abf1a5a6c05",2007,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.9
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411172,"Estrutura de Dados e Algoritmos",4,8.8
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.1
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411171,"Teoria da Computação",4,8.7
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411176,"Gerência da Informação",4,8.8
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411177,"Engenharia de Software I",4,8.5
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1305220,"Informática e Sociedade",2,9.5
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1114114,"Métodos Estatisticos",4,6.4
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1109113,"Matemática Discreta",4,9.2
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1305218,"Métodologia Científica",4,8.3
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411168,"Programação II",4,7.7
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411170,"Teoria dos Grafos",2,7.2
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1108090,"Fundamentos de Física Moderna",4,7.5
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411181,"Laboratório de Programação II",4,8.6
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1109103,"Cálculo Diferencial e Integral I",4,5.6
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.5
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1108089,"Fundamentos de Física Clássica",4,9.6
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1114107,"Probabilidade e Estatistica",4,7.9
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411167,"Programação I",4,8
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411180,"Laboratório de Programação I",4,8.7
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411174,"Introdução à Computação",4,8.4
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1307151,"Leitura e Produção de Textos",4,9.1
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411183,"Laboratório de Engenharia de Software",2,8.4
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411187,"Análise e Técnica de Algoritmos",4,9.2
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411190,"Redes de Computadores",4,8.5
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411193,"Banco de Dados I",4,8.1
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411195,"Sistemas de Informação II",4,8.6
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411169,"Paradigmas de Ling. de Programação",4,8.4
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411173,"Lógica Matemática",4,8.1
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411175,"Org. e Arquitetura de Computadores I",4,7.5
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411178,"Sistemas de Informação I",4,8.9
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9.2
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.8
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411191,"Interconexão de Redes de Computadores",4,7.8
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411192,"Sistemas Operacionais",4,8.2
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1305219,"Direito e Cidadania",4,8.4
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411185,"Projeto em Computação I",4,8.3
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411188,"Métodos e Software Numéricos",4,7
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411194,"Banco de Dados II",4,7.1
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411196,"Inteligência Artificial I",4,8
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411189,"Compiladores",4,5
"002b348d3bc88b68aa6ebd24cfc9d6a0",2006,2,1411186,"Projeto em Computação II",6,8.2
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411172,"Estrutura de Dados e Algoritmos",4,7.1
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411171,"Teoria da Computação",4,7.9
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411176,"Gerência da Informação",4,7.8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1108090,"Fundamentos de Física Moderna",4,7.8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1114107,"Probabilidade e Estatistica",4,7
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1109113,"Matemática Discreta",4,7
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1305218,"Métodologia Científica",4,8.5
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411168,"Programação II",4,7.3
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411170,"Teoria dos Grafos",2,6.3
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1108089,"Fundamentos de Física Clássica",4,5.9
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411181,"Laboratório de Programação II",4,8.5
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1109103,"Cálculo Diferencial e Integral I",4,8.6
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411167,"Programação I",4,7.3
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411180,"Laboratório de Programação I",4,8.8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411174,"Introdução à Computação",4,8.9
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1307151,"Leitura e Produção de Textos",4,9
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.2
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411169,"Paradigmas de Ling. de Programação",4,7.3
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411173,"Lógica Matemática",4,7.3
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411175,"Org. e Arquitetura de Computadores I",4,8.5
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411178,"Sistemas de Informação I",4,8.1
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1114114,"Métodos Estatisticos",4,6
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411177,"Engenharia de Software I",4,8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411183,"Laboratório de Engenharia de Software",2,9.1
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.7
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411191,"Interconexão de Redes de Computadores",4,7.7
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411192,"Sistemas Operacionais",4,7.4
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411194,"Banco de Dados II",4,7.8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1305219,"Direito e Cidadania",4,9.5
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411187,"Análise e Técnica de Algoritmos",4,7
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411190,"Redes de Computadores",4,7.2
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411193,"Banco de Dados I",4,7
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411195,"Sistemas de Informação II",4,8.4
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1305220,"Informática e Sociedade",2,8.8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411188,"Métodos e Software Numéricos",4,8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,9.2
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411185,"Projeto em Computação I",4,8.9
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411189,"Compiladores",4,7
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411196,"Inteligência Artificial I",4,7.8
"e276b1a8a0fef41a2c6d2fee1789172f",2007,1,1411186,"Projeto em Computação II",6,9
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1108090,"Fundamentos de Física Moderna",4,7.6
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1114107,"Probabilidade e Estatistica",4,8
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1411172,"Estrutura de Dados e Algoritmos",4,7.4
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.2
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1411171,"Teoria da Computação",4,8.8
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1411176,"Gerência da Informação",4,8.3
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1108089,"Fundamentos de Física Clássica",4,7
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1411181,"Laboratório de Programação II",4,8.4
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1109113,"Matemática Discreta",4,7.4
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1305218,"Métodologia Científica",4,8.5
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1411168,"Programação II",4,7.7
"4bbae78b731bd25ec0bf28f63b4f9aa2",2007,1,1411170,"Teoria dos Grafos",2,9.2
